page_url,drug_name,price,description,rating,num_of_reviews,category
www.proficosmetics.ru/catalog/159547/,Маска для лица очищающая с глиной и АНА-кислотами 100 мл,840,"Комфортная и эффективная очищающая маска на основе зелёной глины и AHA-кислот. Маска тщательно удаляет загрязнения и остатки себума, глубоко очищает поры, способствует их сужению.  Назначение: глубокое очищение кожи, эксфолиация.                             ",4.87,30,маска
www.proficosmetics.ru/catalog/102738/,Маска успокаивающая после чистки / Soothing Mask 300 мл,1211,"Маска с экстрактом босвеллии (индийского ладана), календулой и аллантоином для профессионального ухода за жирной проблемной кожей после механической или ультразвуковой чистки. Быстро снимает покраснения, оказывает успокаивающее и рассасывающее действие. Сужает поры, заживляет...                             ",4.44,17,маска
www.proficosmetics.ru/catalog/62599/,"Маска альгинатная для лица, белая ива + чайное дерево 25 г",295,"Оказывает адсорбирующее и противовоспалительное действие, регулирует деятельность сальных желез, способствует снижению воспалительных высыпаний, обеспечивает легкий охлаждающий эффект. Рекомендуется курсовое применение. Активные ингредиенты: диатомовая земля, альгинат натрия, эфирное масло чайного...                             ",5.0,14,маска
www.proficosmetics.ru/catalog/45265/,Пудра Комплексная для жирной кожи лица / Jet cosmetics 50 мл,830,"Препарат для ухода за жирной и жирной, осложненной акне кожей. Инновационный препарат твердофазной косметики, не имеющий аналогов. Состоит из 100% натуральных компонентов. Не содержит висмута, силикона, талька, консервантов, масел, отдушек и вредных красителей. Обладает превосходным декорирующим...                             ",4.7,14,маска
www.proficosmetics.ru/catalog/119052/,"Маска тканевая освежающая Пьюр Эссенс, клубника / Pure Essence Mask Sheet Strawberry 20 мл",104,"Маска с экстрактом клубники осветляет кожу, помогает в борьбе с мелкими неровностями тона и следами от шрамов и постакне. Маска возвращает яркость тону кожу и насыщает витаминами, увлажняет и придает ей упругость, отлично тонизирует кожу и повышает местный иммунитет кожи. Маска обладает ультра...                             ",5.0,11,маска
www.proficosmetics.ru/catalog/3074295/,Рассасывающая маска для лица с поросуживающим эффектом для жирной и проблемной кожи / Post-Acne Balance Mask 300 мл,794,"Маска разработана для эффективной борьбы с несовершенствами жирной и проблемной кожи, склонной к появлению акне, расширенным порам, избыточному выделению себума, комедонам и постакне. Маска, обладая кератолическим действием, способствует быстрому избавлению от отмерших ороговевших клеток кожи,...                             ",4.9,10,маска
www.proficosmetics.ru/catalog/43655/,Маска альгинатная анти-акне Остров сокровищ 30 г,131,"Основа маски — натуральные морские водоросли и минералы. Масло чайного дерева и экстракт ивы оказывают мощное комплексное воздействие на кожу лица, с ярким успокаивающим эффектом. Масло чайного дерева уничтожает практически любую инфекцию, экстракт ивы обеспечивает проникновение антисептика глубоко...                             ",5.0,9,маска
www.proficosmetics.ru/catalog/93977/,Маска анти-акне для жирной и проблемной кожи 300 мл,1060,"Нормализует секрецию сальных желез. Уменьшает количество воспалительных элементов, покраснения и раздражения, оказывает рассасывающее действие. Успокаивает кожу и стягивает поры. Активные ингредиенты: масло кукурузное, хлорофилло-каротиновая паста, молочная кислота, каолин, ниацинамид, аллантоин,...                             ",4.14,8,маска
www.proficosmetics.ru/catalog/2553311/,Маска тканевая выравнивающая тон кожи с экстрактом папайи 20 мл,65,"Энергия тропических фруктов для здоровья и сияния вашей кожи! Экстракт папайи оказывает кератолитическое воздействие: расщепляет ороговевшие частички эпидермиса, способствуя его обновлению, и стимулирует клеточный метаболизм. Тканевая маска с экстрактом папайи выравнивает текстуру и тон кожи,...                             ",4.86,7,маска
www.proficosmetics.ru/catalog/28395/,Маска лечебная / Treatment Mask SEA WEED 75 мл,2400,"Предназначена для смешанной, жирной чувствительной и кожи с легкой степенью угревой сыпи. Применяется в динамике при коррекции акне линией «Липацид», а также при возрастных (поздних) и физиологических акне. Благодаря высокой концентрации активных ингредиентов, включающих...                             ",5.0,6,маска
www.proficosmetics.ru/catalog/118256/,Программа обновления для проблемной и комбинированной кожи (В) / ESTELARE 28 г,320,"Программа обновления с BHA-кислотой является специально разработанной процедурой, предназначенной для быстрого достижения результатов преображения и омоложения кожи. Эффективно корректирует дефекты кожи: черные точки, тусклый цвет, следы постакне, пигментные пятна, мелкие морщинки. Применяется для...                             ",4.83,6,маска
www.proficosmetics.ru/catalog/147536/,Паста хлорофилл-каротиновая для лица / Homework 50 мл ,1055,"Паста хлорофилл-каротиновая для лица Homework - препарат для комплексной коррекции угревых высыпаний. Уход за жирной кожей, осложненной угревой сыпью, в т.ч.с таким явлением постакне как застойные пятна (последствие перенесенного акне). Снижает секрецию кожного сала. Устраняет сальные пробки и...                             ",4.33,6,маска
www.proficosmetics.ru/catalog/2553305/,Маска тканевая противовоспалительная с экстрактом каламанси 20 мл,65,"Энергия тропических фруктов для здоровья и сияния вашей кожи! Экстракт каламанси богат кислотами и витамином С. Тканевая маска с экстрактом каламанси выравнивает рельеф и тон кожи, нормализует выработку себума, оказывает антибактериальный эффект, помогает осветлить постакне, предотвращает появление...                             ",5.0,5,маска
www.proficosmetics.ru/catalog/118254/,Программа обновления для сухой и увядающей кожи (А) / ESTELARE 28 г,320,"Программа обновления с АНА-кислотами является специально разработанной процедурой, предназначенной для быстрого достижения результатов интенсивного восстановления и омоложения кожи. Эффективно корректирует дефекты кожи: сухость, тусклый цвет, следы постакне, пигментные пятна, мелкие морщинки....                             ",5.0,5,маска
www.proficosmetics.ru/catalog/64553/,"Маска альгинатная для лица, белая ива + чайное дерево 350 г",2930,"Пластифицирующая маска используется в профессиональном уходе при лечении акне и жирной кожи. Результаты проявляются немедленно: кожа очищается и поры закрываются. Оказывает адсорбирующее и противовоспалительное действие, регулирует деятельность сальных желез, способствует снижению воспалительных...                             ",5.0,5,маска
www.proficosmetics.ru/catalog/3058837/,Маска-корректор против несовершенств с хлорофилл-каротиновым комплексом и Д-пантенолом 3% / Blemish Correction Mask 100 мл,615,"Корректирующая маска для проблемной и жирной кожи с выраженным успокаивающим на воспалительные элементы действием. Маска благотворно воздействует на жирную крупнопористую кожу, склонную к образованию комедонов, угрей и сальных пробок.  Назначение: домашний уход за проблемной кожей.                             ",4.8,5,маска
www.proficosmetics.ru/catalog/119046/,"Маска тканевая увлажняющая Пьюр Эссенс, дамасская роза / Pure Essence Mask Sheet Damask Rose 20 мл",104,"Маска с маслом дамасской розы глубоко увлажняет кожу, осветляет ее и возвращает яркость тона, уменьшает интенсивность следов постакне. Эта тканевая маска также является отличным лифтинг-средством, возвращающая упругость и эластичность кожи. Маска обладает ультратонкой основой, что обеспечивает...                             ",4.6,5,маска
www.proficosmetics.ru/catalog/135838/,Сыворотка Витаминный комплекс 30 мл,667,"Действие комплекса обусловлено входящими в его состав витаминами и базовыми маслами. Все витамины находятся в жирорастворимой форме и адекватной концентрации, что дает мощный пролонгированный антиоксидантный эффект. Обеспечивает коже всесторонний оздоравливающий уход. Все типы старения кожи, акне...                             ",4.76,20,сыворотка
www.proficosmetics.ru/catalog/52689/,Сыворотка восстанавливающая с фруктовыми кислотами 30 мл,1530,"Сыворотка с содержанием фруктовых кислот обладает мягким эксфолиирующим действием. Средство эффективно размягчает верхний слой кожи, обеспечивая отшелушивание ороговевших клеток. Устраняет тусклый и безжизненный цвет лица, придавая коже сияющий и ровный тон. Сыворотка осветляет кожу и борется с...                             ",4.74,19,сыворотка
www.proficosmetics.ru/catalog/2147756/,Крем-сыворотка для лица / Anti-Age Retiderm 0.25 30 г,1725,"Retiderm 0.25 - это лёгкая, кремообразная сыворотка, содержащая 0,25% активного ретинола двух видов: свободного и инкапсулированного в липосомах. Крем-сыворотка эффективно борется с морщинами и другими признаками фото- и хроностарения, пигментацией, воспалениями, потерей эластичности, расширенными...                             ",4.88,17,сыворотка
www.proficosmetics.ru/catalog/136420/,Сыворотка Стоп акне / Anti-acne 30 г,1850,"Сыворотка «Стоп-Акне» - это средство для интенсивного и профилактического ухода за кожей, склонной к воспалениям и пигментации, в том числе при розацеа и демодекозе. Биологически активный комплекс с азелаиновой кислотой и глицином ингибирует синтез меланина, блокируя фермент тирозиназу, тем самым...                             ",4.83,13,сыворотка
www.proficosmetics.ru/catalog/111741/,Сыворотка-восстановление обновляющая ночная / Renew & Repair Night Treatment Comodex 50 мл,2905,"Оказывает себорегулирующее и&amp;nbsp;противовоспалительное действие. Осветляет постакне-пигментацию и&amp;nbsp;рубцы, улучшает тон кожи в&amp;nbsp;целом. Устраняет шелушение, выравнивает рельеф, разглаживает кожу. Уменьшает частоту появления новых воспалительных элементов,...                             ",4.78,10,сыворотка
www.proficosmetics.ru/catalog/136666/,Сыворотка балансирующая для проблемной кожи / Armony Serum 50 мл,3120,"Препарат для комплексного ухода за жирной и проблемной кожей обеспечивает выраженный себостатический, кератолитический и антибактериальный эффект, благодаря присутствию в его составе экстрактов коры белой ивы и корня ириса флорентийского, салициловой кислоты, сульфата цинка, концентрата мануки....                             ",4.67,6,сыворотка
www.proficosmetics.ru/catalog/42194/,Крем-сыворотка SOS / Homework 15 мл,695,"Эффективное средство «скорой помощи» для профилактики воспаления или ускорения регенерации кожи после удаления элементов акне. Уход за жирной кожей, осложненной акне, в т.ч. после удаления угревых элементов. Оказывает быстрый и мощный противовоспалительный, антибактериальный, противомикробный и...                             ",5.0,5,сыворотка
www.proficosmetics.ru/catalog/106258/,Сыворотка антиугревая / Velour Active 30 мл,1090,"Сыворотка оказывает себорегулирующее, противовоспалительное и иммуномодулирующее действие, устраняя воспалительные элементы и препятствуя возникновению новых. Является профилактическим средством жирной себореи и акне. Входящий в состав экстракт зеленого томата с высоким содержанием томатидина,...                             ",4.75,5,сыворотка
www.proficosmetics.ru/catalog/102752/,Тоник с фруктовыми кислотами / AHA - Glycolic Tonic 250 мл,1125,"Тоник для интенсивного ухода за кожей склонной к жирности, появлению акне, а также сухости и гиперкератозу. Снижает рН-кожи, способствуя замедлению развития бактерий, провоцирующих акне. Отшелушивает ороговевшие клетки эпидермиса, способствуя усилению регенерации. Стимулирует выработку собственного...                             ",4.89,99,тоник
www.proficosmetics.ru/catalog/159541/,Тонер с салициловой кислотой / Sebum Free Toner 150 мл,444,"Балансирующий тонер для лица предназначен для жирной кожи. Гидролаты растений (розмарина, череды, чистотела, шалфея, подорожника) оказывают тонизирующее, успокаивающее и увлажняющее действие. Салициловая кислота способствует отшелушиванию омертвевших клеток, ускоряет выравнивание и обновление кожи....                             ",4.56,28,тоник
www.proficosmetics.ru/catalog/136665/,Тоник балансирующий / Armony Tonic 250 мл,1750,"Тоник с нежным ароматом специально разработан для ухода за жирной и проблемной кожей. Содержит широкий спектр ингредиентов, подавляющих рост патогенной микрофлоры, способствует нормализации сосудистой проницаемости, великолепно увлажняет и восстанавливает рН, нормализует процессы кератинизации...                             ",4.94,17,тоник
www.proficosmetics.ru/catalog/111697/,Фитотоник / Slim 270 мл,1510,"Гипоаллергенный тоник с комплексом растительных экстрактов, оказывающих противовоспалительное и себостатическое действие. Освежает. Тонизирует. Нормализует рН-баланс кожи. Предотвращает появление воспалительных элементов. Благотворно влияет на обмен липидов и иммунный статус кожи. Активные...                             ",5.0,9,тоник
www.proficosmetics.ru/catalog/111740/,Тоник очищающий балансирующий / Purify & Balance Toner Comodex 300 мл,2960,"Завершает процесс очищения после демакияжа и/или поверхностного очищения. Удаляет излишки кожного сала и жирный блеск, суживает поры. Обладает антибактериальным действием, подсушивает воспалительные элементы на коже и предотвращает появление новых. Благодаря экстракту эвкалипта и ментолу быстро...                             ",5.0,9,тоник
www.proficosmetics.ru/catalog/147904/,Био-тоник с лактобионовой кислотой 150 мл,1080,"Тоник для лица с лактобионовой, салициловой и винной кислотой. Предназначен для предпилинговой подготовки. Выравнивает рН и дезинфицирует. Что делает: - лактобионовая кислота обеспечивает глубокое и продолжительное увлажнение; - яблочная кислота усиливает клеточный метаболизм; - синергия винной и...                             ",5.0,7,тоник
www.proficosmetics.ru/catalog/3063714/,Тоник очищающий с АНА-кислотами / АНА-Cleansing Tonic 250 мл,826,"Тоник для лица с комплексом AHA кислот мягко отшелушивает и обновляет кожу. При регулярном применении выравнивает рельеф и тон кожи, улучшает цвет лица, устраняет постакне, пигментацию и рубцы, борется с возрастными изменениями, сокращает глубину морщин, повышает упругость и эластичность. Тоник...                             ",5.0,7,тоник
